"","ID","Local_ID","Language_ID","Parameter_ID","Value","Form","Segments","Comment","Source","Cognacy","Loan","Graphemes","Profile"
"365","ArabWangkat-2_two-1",NA,"ArabWangkat","2_two","parekula","parekula",NA,NA,"Bowern2012",NA,NA,NA,NA
"366","ArabWangkat-3_three-1",NA,"ArabWangkat","3_three","kulpari","kulpari",NA,NA,"Bowern2012",NA,NA,NA,NA
"367","ArabWangkat-4_four-1",NA,"ArabWangkat","4_four","parrkulu-parrkulu","parrkulu-parrkulu",NA,NA,"Bowern2012",NA,NA,NA,NA
"368","Arab-1_one-1",NA,"Arab","1_one","ŋuyu, windiŋuyu","ŋuyu",NA,NA,"Bowern2012",NA,NA,NA,NA
"369","Arab-1_one-1",NA,"Arab","1_one","ŋuyu, windiŋuyu","windiŋuyu",NA,NA,"Bowern2012",NA,NA,NA,NA
"370","Arab-2_two-1",NA,"Arab","2_two","parkulu","parkulu",NA,NA,"Bowern2012",NA,NA,NA,NA
"371","Arab-3_three-1",NA,"Arab","3_three","kulpari","kulpari",NA,NA,"Bowern2012",NA,NA,NA,NA
"372","Arab-10_ten-1",NA,"Arab","10_ten","marapratyanta","marapratyanta",NA,NA,"Bowern2012",NA,NA,NA,NA
"373","Diya-1_one-1",NA,"Diya","1_one","kurnu, coono; kamanta, windikamanta","kurnu",NA,NA,"Bowern2012",NA,NA,NA,NA
"374","Diya-1_one-1",NA,"Diya","1_one","kurnu, coono; kamanta, windikamanta","coono",NA,NA,"Bowern2012",NA,NA,NA,NA
"375","Diya-1_one-1",NA,"Diya","1_one","kurnu, coono; kamanta, windikamanta","kamanta",NA,NA,"Bowern2012",NA,NA,NA,NA
"376","Diya-1_one-1",NA,"Diya","1_one","kurnu, coono; kamanta, windikamanta","windikamanta",NA,NA,"Bowern2012",NA,NA,NA,NA
"377","Diya-2_two-1",NA,"Diya","2_two","mandu, mandro","mandu",NA,NA,"Bowern2012",NA,NA,NA,NA
"378","Diya-2_two-1",NA,"Diya","2_two","mandu, mandro","mandro",NA,NA,"Bowern2012",NA,NA,NA,NA
"379","Diya-3_three-1",NA,"Diya","3_three","parkulu, barcolo, parrkulu, parkuluwora","parkulu",NA,NA,"Bowern2012",NA,NA,NA,NA
"380","Diya-3_three-1",NA,"Diya","3_three","parkulu, barcolo, parrkulu, parkuluwora","barcolo",NA,NA,"Bowern2012",NA,NA,NA,NA
"381","Diya-3_three-1",NA,"Diya","3_three","parkulu, barcolo, parrkulu, parkuluwora","parrkulu",NA,NA,"Bowern2012",NA,NA,NA,NA
"382","Diya-3_three-1",NA,"Diya","3_three","parkulu, barcolo, parrkulu, parkuluwora","parkuluwora",NA,NA,"Bowern2012",NA,NA,NA,NA
"383","Diya-4_four-1",NA,"Diya","4_four","mandro-mandro","mandro-mandro",NA,NA,"Bowern2012",NA,NA,NA,NA
"384","Diya-10_ten-1",NA,"Diya","10_ten","marapratyanta","marapratyanta",NA,NA,"Bowern2012",NA,NA,NA,NA
"385","Kuung-1_one-1",NA,"Kuung","1_one","matina, murina; uŋal, yuŋkul; waŋkara","matina",NA,NA,"Bowern2012",NA,NA,NA,NA
"386","Kuung-1_one-1",NA,"Kuung","1_one","matina, murina; uŋal, yuŋkul; waŋkara","murina",NA,NA,"Bowern2012",NA,NA,NA,NA
"387","Kuung-1_one-1",NA,"Kuung","1_one","matina, murina; uŋal, yuŋkul; waŋkara","uŋal",NA,NA,"Bowern2012",NA,NA,NA,NA
"388","Kuung-1_one-1",NA,"Kuung","1_one","matina, murina; uŋal, yuŋkul; waŋkara","yuŋkul",NA,NA,"Bowern2012",NA,NA,NA,NA
"389","Kuung-1_one-1",NA,"Kuung","1_one","matina, murina; uŋal, yuŋkul; waŋkara","waŋkara",NA,NA,"Bowern2012",NA,NA,NA,NA
"390","Kuung-2_two-1",NA,"Kuung","2_two","barcoola, boolara, bulardu, pulari, pularri, pula, pularru, pularu","barcoola",NA,NA,"Bowern2012",NA,NA,NA,NA
"391","Kuung-2_two-1",NA,"Kuung","2_two","barcoola, boolara, bulardu, pulari, pularri, pula, pularru, pularu","boolara",NA,NA,"Bowern2012",NA,NA,NA,NA
"392","Kuung-2_two-1",NA,"Kuung","2_two","barcoola, boolara, bulardu, pulari, pularri, pula, pularru, pularu","bulardu",NA,NA,"Bowern2012",NA,NA,NA,NA
"393","Kuung-2_two-1",NA,"Kuung","2_two","barcoola, boolara, bulardu, pulari, pularri, pula, pularru, pularu","pulari",NA,NA,"Bowern2012",NA,NA,NA,NA
"394","Kuung-2_two-1",NA,"Kuung","2_two","barcoola, boolara, bulardu, pulari, pularri, pula, pularru, pularu","pularri",NA,NA,"Bowern2012",NA,NA,NA,NA
"395","Kuung-2_two-1",NA,"Kuung","2_two","barcoola, boolara, bulardu, pulari, pularri, pula, pularru, pularu","pula",NA,NA,"Bowern2012",NA,NA,NA,NA
"396","Kuung-2_two-1",NA,"Kuung","2_two","barcoola, boolara, bulardu, pulari, pularri, pula, pularru, pularu","pularru",NA,NA,"Bowern2012",NA,NA,NA,NA
"397","Kuung-2_two-1",NA,"Kuung","2_two","barcoola, boolara, bulardu, pulari, pularri, pula, pularru, pularu","pularu",NA,NA,"Bowern2012",NA,NA,NA,NA
"398","Kuung-3_three-1",NA,"Kuung","3_three","tirri; barcoola matina, barcoola murina; bularaŋka:ny; kurrparu, kurruparru","tirri",NA,NA,"Bowern2012",NA,NA,NA,NA
"399","Kuung-3_three-1",NA,"Kuung","3_three","tirri; barcoola matina, barcoola murina; bularaŋka:ny; kurrparu, kurruparru","barcoola matina",NA,NA,"Bowern2012",NA,NA,NA,NA
"400","Kuung-3_three-1",NA,"Kuung","3_three","tirri; barcoola matina, barcoola murina; bularaŋka:ny; kurrparu, kurruparru","barcoola murina",NA,NA,"Bowern2012",NA,NA,NA,NA
"401","Kuung-3_three-1",NA,"Kuung","3_three","tirri; barcoola matina, barcoola murina; bularaŋka:ny; kurrparu, kurruparru","bularaŋka:ny",NA,NA,"Bowern2012",NA,NA,NA,NA
"402","Kuung-3_three-1",NA,"Kuung","3_three","tirri; barcoola matina, barcoola murina; bularaŋka:ny; kurrparu, kurruparru","kurrparu",NA,NA,"Bowern2012",NA,NA,NA,NA
"403","Kuung-3_three-1",NA,"Kuung","3_three","tirri; barcoola matina, barcoola murina; bularaŋka:ny; kurrparu, kurruparru","kurruparru",NA,NA,"Bowern2012",NA,NA,NA,NA
"404","Kuung-4_four-1",NA,"Kuung","4_four","barcoola barcoola","barcoola barcoola",NA,NA,"Bowern2012",NA,NA,NA,NA
"405","Mitha-1_one-1",NA,"Mitha","1_one","kurnu","kurnu",NA,NA,"Bowern2012",NA,NA,NA,NA
"406","Mitha-2_two-1",NA,"Mitha","2_two","parkula, parrkulu","parkula",NA,NA,"Bowern2012",NA,NA,NA,NA
"407","Mitha-2_two-1",NA,"Mitha","2_two","parkula, parrkulu","parrkulu",NA,NA,"Bowern2012",NA,NA,NA,NA
"408","Mitha-4_four-1",NA,"Mitha","4_four","parkula parkula","parkula parkula",NA,NA,"Bowern2012",NA,NA,NA,NA
"409","Mitha-5_five-1",NA,"Mitha","5_five","parkula parkula kurnu","parkula parkula kurnu",NA,NA,"Bowern2012",NA,NA,NA,NA
"410","NgamKop-1_one-1",NA,"NgamKop","1_one","kulnu","kulnu",NA,NA,"Bowern2012",NA,NA,NA,NA
"411","NgamKop-2_two-1",NA,"NgamKop","2_two","mondru; poolga","mondru",NA,NA,"Bowern2012",NA,NA,NA,NA
"412","NgamKop-2_two-1",NA,"NgamKop","2_two","mondru; poolga","poolga",NA,NA,"Bowern2012",NA,NA,NA,NA
"413","NgamKop-3_three-1",NA,"NgamKop","3_three","paruklulu; kulnu mondru","paruklulu",NA,NA,"Bowern2012",NA,NA,NA,NA
"414","NgamKop-3_three-1",NA,"NgamKop","3_three","paruklulu; kulnu mondru","kulnu mondru",NA,NA,"Bowern2012",NA,NA,NA,NA
"415","NgamKop-4_four-1",NA,"NgamKop","4_four","mondru-mondru","mondru-mondru",NA,NA,"Bowern2012",NA,NA,NA,NA
"416","Ngam-1_one-1",NA,"Ngam","1_one","ŋun[h]ara, ŋunara, windiŋunara","ŋun[h]ara",NA,NA,"Bowern2012",NA,NA,NA,NA
"417","Ngam-1_one-1",NA,"Ngam","1_one","ŋun[h]ara, ŋunara, windiŋunara","ŋunara",NA,NA,"Bowern2012",NA,NA,NA,NA
"418","Ngam-1_one-1",NA,"Ngam","1_one","ŋun[h]ara, ŋunara, windiŋunara","windiŋunara",NA,NA,"Bowern2012",NA,NA,NA,NA
"419","Ngam-2_two-1",NA,"Ngam","2_two","par[a]kuna, parkuna","par[a]kuna",NA,NA,"Bowern2012",NA,NA,NA,NA
"420","Ngam-2_two-1",NA,"Ngam","2_two","par[a]kuna, parkuna","parkuna",NA,NA,"Bowern2012",NA,NA,NA,NA
"421","Ngam-3_three-1",NA,"Ngam","3_three","par[a]kunaŋuna, parakuna ŋunara, paRkuna ŋanha?, parkunaŋunu","par[a]kunaŋuna",NA,NA,"Bowern2012",NA,NA,NA,NA
"422","Ngam-3_three-1",NA,"Ngam","3_three","par[a]kunaŋuna, parakuna ŋunara, paRkuna ŋanha?, parkunaŋunu","parakuna ŋunara",NA,NA,"Bowern2012",NA,NA,NA,NA
"423","Ngam-3_three-1",NA,"Ngam","3_three","par[a]kunaŋuna, parakuna ŋunara, paRkuna ŋanha?, parkunaŋunu","paRkuna ŋanha?",NA,NA,"Bowern2012",NA,NA,NA,NA
"424","Ngam-3_three-1",NA,"Ngam","3_three","par[a]kunaŋuna, parakuna ŋunara, paRkuna ŋanha?, parkunaŋunu","parkunaŋunu",NA,NA,"Bowern2012",NA,NA,NA,NA
"425","Ngam-10_ten-1",NA,"Ngam","10_ten","marapratyanta","marapratyanta",NA,NA,"Bowern2012",NA,NA,NA,NA
"426","Ngulu-1_one-1",NA,"Ngulu","1_one","ooroo","ooroo",NA,NA,"Bowern2012",NA,NA,NA,NA
"427","Ngulu-2_two-1",NA,"Ngulu","2_two","barkoola","barkoola",NA,NA,"Bowern2012",NA,NA,NA,NA
"428","Ngulu-3_three-1",NA,"Ngulu","3_three","barkooleroo","barkooleroo",NA,NA,"Bowern2012",NA,NA,NA,NA
"429","Ngulu-4_four-1",NA,"Ngulu","4_four","barkoola-barkoola","barkoola-barkoola",NA,NA,"Bowern2012",NA,NA,NA,NA
"430","Nhirr-1_one-1",NA,"Nhirr","1_one","kurnu","kurnu",NA,NA,"Bowern2012",NA,NA,NA,NA
"431","Nhirr-2_two-1",NA,"Nhirr","2_two","parrkulu","parrkulu",NA,NA,"Bowern2012",NA,NA,NA,NA
"432","Nhirr-3_three-1",NA,"Nhirr","3_three","parrkulu kurnu","parrkulu kurnu",NA,NA,"Bowern2012",NA,NA,NA,NA
"433","Pirri-1_one-1",NA,"Pirri","1_one","marinha; warba","marinha",NA,NA,"Bowern2012",NA,NA,NA,NA
"434","Pirri-1_one-1",NA,"Pirri","1_one","marinha; warba","warba",NA,NA,"Bowern2012",NA,NA,NA,NA
"435","Pirri-2_two-1",NA,"Pirri","2_two","bularu, parrkula, parrkulu","bularu",NA,NA,"Bowern2012",NA,NA,NA,NA
"436","Pirri-2_two-1",NA,"Pirri","2_two","bularu, parrkula, parrkulu","parrkula",NA,NA,"Bowern2012",NA,NA,NA,NA
"437","Pirri-2_two-1",NA,"Pirri","2_two","bularu, parrkula, parrkulu","parrkulu",NA,NA,"Bowern2012",NA,NA,NA,NA
"438","Pirri-3_three-1",NA,"Pirri","3_three","kur:bara; parrkula marinha","kur:bara",NA,NA,"Bowern2012",NA,NA,NA,NA
"439","Pirri-3_three-1",NA,"Pirri","3_three","kur:bara; parrkula marinha","parrkula marinha",NA,NA,"Bowern2012",NA,NA,NA,NA
"440","Pirri-4_four-1",NA,"Pirri","4_four","parrkula parrkula","parrkula parrkula",NA,NA,"Bowern2012",NA,NA,NA,NA
"441","PitPit-1_one-1",NA,"PitPit","1_one","ŋuRuRu, noora","ŋuRuRu",NA,NA,"Bowern2012",NA,NA,NA,NA
"442","PitPit-1_one-1",NA,"PitPit","1_one","ŋuRuRu, noora","noora",NA,NA,"Bowern2012",NA,NA,NA,NA
"443","PitPit-2_two-1",NA,"PitPit","2_two","parrhkula, parrkula, barcoola","parrhkula",NA,NA,"Bowern2012",NA,NA,NA,NA
"444","PitPit-2_two-1",NA,"PitPit","2_two","parrhkula, parrkula, barcoola","parrkula",NA,NA,"Bowern2012",NA,NA,NA,NA
"445","PitPit-2_two-1",NA,"PitPit","2_two","parrhkula, parrkula, barcoola","barcoola",NA,NA,"Bowern2012",NA,NA,NA,NA
"446","PitPit-3_three-1",NA,"PitPit","3_three","barcoola noora","barcoola noora",NA,NA,"Bowern2012",NA,NA,NA,NA
"447","PitPit-4_four-1",NA,"PitPit","4_four","barcoola-barcoola","barcoola-barcoola",NA,NA,"Bowern2012",NA,NA,NA,NA
"448","Punth-1_one-1",NA,"Punth","1_one","watyuwali","watyuwali",NA,NA,"Bowern2012",NA,NA,NA,NA
"449","Punth-2_two-1",NA,"Punth","2_two","parkula, parkulu","parkula",NA,NA,"Bowern2012",NA,NA,NA,NA
"450","Punth-2_two-1",NA,"Punth","2_two","parkula, parkulu","parkulu",NA,NA,"Bowern2012",NA,NA,NA,NA
"451","Punth-3_three-1",NA,"Punth","3_three","parkuwatyu","parkuwatyu",NA,NA,"Bowern2012",NA,NA,NA,NA
"452","RinRin-1_one-1",NA,"RinRin","1_one","ngooroo, knooroora","ngooroo",NA,NA,"Bowern2012",NA,NA,NA,NA
"453","RinRin-1_one-1",NA,"RinRin","1_one","ngooroo, knooroora","knooroora",NA,NA,"Bowern2012",NA,NA,NA,NA
"454","RinRin-2_two-1",NA,"RinRin","2_two","barcoola, barkoola","barcoola",NA,NA,"Bowern2012",NA,NA,NA,NA
"455","RinRin-2_two-1",NA,"RinRin","2_two","barcoola, barkoola","barkoola",NA,NA,"Bowern2012",NA,NA,NA,NA
"456","RinRin-3_three-1",NA,"RinRin","3_three","ngooroo-barcoola, barkoola knoora","ngooroo-barcoola",NA,NA,"Bowern2012",NA,NA,NA,NA
"457","RinRin-3_three-1",NA,"RinRin","3_three","ngooroo-barcoola, barkoola knoora","barkoola knoora",NA,NA,"Bowern2012",NA,NA,NA,NA
"458","RinRin-4_four-1",NA,"RinRin","4_four","barcoola-barcoola, barkoola-barkoola","barcoola-barcoola",NA,NA,"Bowern2012",NA,NA,NA,NA
"459","RinRin-4_four-1",NA,"RinRin","4_four","barcoola-barcoola, barkoola-barkoola","barkoola-barkoola",NA,NA,"Bowern2012",NA,NA,NA,NA
"460","Wanggan-1_one-1",NA,"Wanggan","1_one","ŋuyu, windiŋuyu","ŋuyu",NA,NA,"Bowern2012",NA,NA,NA,NA
"461","Wanggan-1_one-1",NA,"Wanggan","1_one","ŋuyu, windiŋuyu","windiŋuyu",NA,NA,"Bowern2012",NA,NA,NA,NA
"462","Wanggan-2_two-1",NA,"Wanggan","2_two","parkulu","parkulu",NA,NA,"Bowern2012",NA,NA,NA,NA
"463","Wanggan-3_three-1",NA,"Wanggan","3_three","kulpari","kulpari",NA,NA,"Bowern2012",NA,NA,NA,NA
"464","Wanggan-10_ten-1",NA,"Wanggan","10_ten","marapratyanta","marapratyanta",NA,NA,"Bowern2012",NA,NA,NA,NA
"465","WangganWarb-1_one-1",NA,"WangganWarb","1_one","koono","koono",NA,NA,"Bowern2012",NA,NA,NA,NA
"466","WangganWarb-2_two-1",NA,"WangganWarb","2_two","mandroo; parakooloo","mandroo",NA,NA,"Bowern2012",NA,NA,NA,NA
"467","WangganWarb-2_two-1",NA,"WangganWarb","2_two","mandroo; parakooloo","parakooloo",NA,NA,"Bowern2012",NA,NA,NA,NA
"468","WangganWarb-3_three-1",NA,"WangganWarb","3_three","parrakoolo; koolparie","parrakoolo",NA,NA,"Bowern2012",NA,NA,NA,NA
"469","WangganWarb-3_three-1",NA,"WangganWarb","3_three","parrakoolo; koolparie","koolparie",NA,NA,"Bowern2012",NA,NA,NA,NA
"470","WangganWarb-4_four-1",NA,"WangganWarb","4_four","mandroo-mandroo","mandroo-mandroo",NA,NA,"Bowern2012",NA,NA,NA,NA
"471","Wanggam-1_one-1",NA,"Wanggam","1_one","kunyala","kunyala",NA,NA,"Bowern2012",NA,NA,NA,NA
"472","Wanggam-2_two-1",NA,"Wanggam","2_two","parrkulu","parrkulu",NA,NA,"Bowern2012",NA,NA,NA,NA
"473","Wanggam-3_three-1",NA,"Wanggam","3_three","parrkulukunyu","parrkulukunyu",NA,NA,"Bowern2012",NA,NA,NA,NA
"474","Wanggam-4_four-1",NA,"Wanggam","4_four","walkana","walkana",NA,NA,"Bowern2012",NA,NA,NA,NA
"475","Wanggam-5_five-1",NA,"Wanggam","5_five","wirr/lpariŋa","wirr/lpariŋa",NA,NA,"Bowern2012",NA,NA,NA,NA
"476","WangkuCoo-1_one-1",NA,"WangkuCoo","1_one","watchualie","watchualie",NA,NA,"Bowern2012",NA,NA,NA,NA
"477","WangkuCoo-2_two-1",NA,"WangkuCoo","2_two","barcoola","barcoola",NA,NA,"Bowern2012",NA,NA,NA,NA
"478","WangkuCoo-3_three-1",NA,"WangkuCoo","3_three","barcoola therwatchoo","barcoola therwatchoo",NA,NA,"Bowern2012",NA,NA,NA,NA
"479","WangkuCoo-4_four-1",NA,"WangkuCoo","4_four","barcoola tra barcoola","barcoola tra barcoola",NA,NA,"Bowern2012",NA,NA,NA,NA
"480","WangkuNoc-1_one-1",NA,"WangkuNoc","1_one","witeyooally","witeyooally",NA,NA,"Bowern2012",NA,NA,NA,NA
"481","WangkuNoc-2_two-1",NA,"WangkuNoc","2_two","barkoola","barkoola",NA,NA,"Bowern2012",NA,NA,NA,NA
"482","WangkuNoc-3_three-1",NA,"WangkuNoc","3_three","wunnoo","wunnoo",NA,NA,"Bowern2012",NA,NA,NA,NA
"483","WangkuTha-1_one-1",NA,"WangkuTha","1_one","tharranya","tharranya",NA,NA,"Bowern2012",NA,NA,NA,NA
"484","WangkuTha-2_two-1",NA,"WangkuTha","2_two","barcoola","barcoola",NA,NA,"Bowern2012",NA,NA,NA,NA
"485","WangkuTha-3_three-1",NA,"WangkuTha","3_three","barcoola go warra","barcoola go warra",NA,NA,"Bowern2012",NA,NA,NA,NA
"486","WangkuTha-4_four-1",NA,"WangkuTha","4_four","barcoola-barcoola","barcoola-barcoola",NA,NA,"Bowern2012",NA,NA,NA,NA
"487","Wangku-1_one-1",NA,"Wangku","1_one","watyuwarli","watyuwarli",NA,NA,"Bowern2012",NA,NA,NA,NA
"488","Wangku-2_two-1",NA,"Wangku","2_two","parrkulu","parrkulu",NA,NA,"Bowern2012",NA,NA,NA,NA
"489","Wangku-3_three-1",NA,"Wangku","3_three","parrkuwatyu","parrkuwatyu",NA,NA,"Bowern2012",NA,NA,NA,NA
"490","Wangku-4_four-1",NA,"Wangku","4_four","parrkulparrkulu","parrkulparrkulu",NA,NA,"Bowern2012",NA,NA,NA,NA
"491","Wangku-5_five-1",NA,"Wangku","5_five","mara","mara",NA,NA,"Bowern2012",NA,NA,NA,NA
"492","BullRiv-1_one-1",NA,"BullRiv","1_one","watyu","watyu",NA,NA,"Bowern2012",NA,NA,NA,NA
"493","BullRiv-2_two-1",NA,"BullRiv","2_two","barrkulu","barrkulu",NA,NA,"Bowern2012",NA,NA,NA,NA
"494","YandrCoo-1_one-1",NA,"YandrCoo","1_one","goona, koornoo","goona",NA,NA,"Bowern2012",NA,NA,NA,NA
"495","YandrCoo-1_one-1",NA,"YandrCoo","1_one","goona, koornoo","koornoo",NA,NA,"Bowern2012",NA,NA,NA,NA
"496","YandrCoo-2_two-1",NA,"YandrCoo","2_two","barkoola, parakoola","barkoola",NA,NA,"Bowern2012",NA,NA,NA,NA
"497","YandrCoo-2_two-1",NA,"YandrCoo","2_two","barkoola, parakoola","parakoola",NA,NA,"Bowern2012",NA,NA,NA,NA
"498","YandrCoo-3_three-1",NA,"YandrCoo","3_three","barkoola goona, parakoola koornoo","barkoola goona",NA,NA,"Bowern2012",NA,NA,NA,NA
"499","YandrCoo-3_three-1",NA,"YandrCoo","3_three","barkoola goona, parakoola koornoo","parakoola koornoo",NA,NA,"Bowern2012",NA,NA,NA,NA
"500","YandrCoo-4_four-1",NA,"YandrCoo","4_four","parrkula-parrkula","parrkula-parrkula",NA,NA,"Bowern2012",NA,NA,NA,NA
"501","Yandr-1_one-1",NA,"Yandr","1_one","kulno, kurnu","kulno",NA,NA,"Bowern2012",NA,NA,NA,NA
"502","Yandr-1_one-1",NA,"Yandr","1_one","kulno, kurnu","kurnu",NA,NA,"Bowern2012",NA,NA,NA,NA
"503","Yandr-2_two-1",NA,"Yandr","2_two","parrkulu; pulpa","parrkulu",NA,NA,"Bowern2012",NA,NA,NA,NA
"504","Yandr-2_two-1",NA,"Yandr","2_two","parrkulu; pulpa","pulpa",NA,NA,"Bowern2012",NA,NA,NA,NA
"505","Yandr-3_three-1",NA,"Yandr","3_three","parrkukurnu","parrkukurnu",NA,NA,"Bowern2012",NA,NA,NA,NA
"506","Yandr-4_four-1",NA,"Yandr","4_four","parrkulu parrkulu","parrkulu parrkulu",NA,NA,"Bowern2012",NA,NA,NA,NA
"507","Yandr-5_five-1",NA,"Yandr","5_five","mara","mara",NA,NA,"Bowern2012",NA,NA,NA,NA
"508","Yandr-10_ten-1",NA,"Yandr","10_ten","mara parrkulu; maramalkiri","mara parrkulu",NA,NA,"Bowern2012",NA,NA,NA,NA
"509","Yandr-10_ten-1",NA,"Yandr","10_ten","mara parrkulu; maramalkiri","maramalkiri",NA,NA,"Bowern2012",NA,NA,NA,NA
"510","YarlEyr-1_one-1",NA,"YarlEyr","1_one","sthunara","sthunara",NA,NA,"Bowern2012",NA,NA,NA,NA
"511","YarlEyr-2_two-1",NA,"YarlEyr","2_two","parekulu","parekulu",NA,NA,"Bowern2012",NA,NA,NA,NA
"512","YarlEyr-3_three-1",NA,"YarlEyr","3_three","parakuauna","parakuauna",NA,NA,"Bowern2012",NA,NA,NA,NA
"513","YarlEyr-4_four-1",NA,"YarlEyr","4_four","parrkulu-parrkulu","parrkulu-parrkulu",NA,NA,"Bowern2012",NA,NA,NA,NA
"514","Yarl-1_one-1",NA,"Yarl","1_one","kunya","kunya",NA,NA,"Bowern2012",NA,NA,NA,NA
"515","Yarl-2_two-1",NA,"Yarl","2_two","parrkulu","parrkulu",NA,NA,"Bowern2012",NA,NA,NA,NA
"516","Yawarr-1_one-1",NA,"Yawarr","1_one","kulno, kurnu; tupuru","kulno",NA,NA,"Bowern2012",NA,NA,NA,NA
"517","Yawarr-1_one-1",NA,"Yawarr","1_one","kulno, kurnu; tupuru","kurnu",NA,NA,"Bowern2012",NA,NA,NA,NA
"518","Yawarr-1_one-1",NA,"Yawarr","1_one","kulno, kurnu; tupuru","tupuru",NA,NA,"Bowern2012",NA,NA,NA,NA
"519","Yawarr-2_two-1",NA,"Yawarr","2_two","parkutili, parrkulu","parkutili",NA,NA,"Bowern2012",NA,NA,NA,NA
"520","Yawarr-2_two-1",NA,"Yawarr","2_two","parkutili, parrkulu","parrkulu",NA,NA,"Bowern2012",NA,NA,NA,NA
"521","Yawarr-3_three-1",NA,"Yawarr","3_three","parkukulno","parkukulno",NA,NA,"Bowern2012",NA,NA,NA,NA
"522","Yawarr-10_ten-1",NA,"Yawarr","10_ten","marapanina","marapanina",NA,NA,"Bowern2012",NA,NA,NA,NA
"523","Adny-1_one-1",NA,"Adny","1_one","ubanaka, ubma, ubmanaka, ubmanhaka, ubm-ata, upma","ubanaka",NA,NA,"Bowern2012",NA,NA,NA,NA
"524","Adny-1_one-1",NA,"Adny","1_one","ubanaka, ubma, ubmanaka, ubmanhaka, ubm-ata, upma","ubma",NA,NA,"Bowern2012",NA,NA,NA,NA
"525","Adny-1_one-1",NA,"Adny","1_one","ubanaka, ubma, ubmanaka, ubmanhaka, ubm-ata, upma","ubmanaka",NA,NA,"Bowern2012",NA,NA,NA,NA
"526","Adny-1_one-1",NA,"Adny","1_one","ubanaka, ubma, ubmanaka, ubmanhaka, ubm-ata, upma","ubmanhaka",NA,NA,"Bowern2012",NA,NA,NA,NA
"527","Adny-1_one-1",NA,"Adny","1_one","ubanaka, ubma, ubmanaka, ubmanhaka, ubm-ata, upma","ubm-ata",NA,NA,"Bowern2012",NA,NA,NA,NA
"528","Adny-1_one-1",NA,"Adny","1_one","ubanaka, ubma, ubmanaka, ubmanhaka, ubm-ata, upma","upma",NA,NA,"Bowern2012",NA,NA,NA,NA
"529","Adny-2_two-1",NA,"Adny","2_two","alypilhanha, alypili; urlparrxaka, urlparrxinha","alypilhanha",NA,NA,"Bowern2012",NA,NA,NA,NA
"530","Adny-2_two-1",NA,"Adny","2_two","alypilhanha, alypili; urlparrxaka, urlparrxinha","alypili",NA,NA,"Bowern2012",NA,NA,NA,NA
"531","Adny-2_two-1",NA,"Adny","2_two","alypilhanha, alypili; urlparrxaka, urlparrxinha","urlparrxaka",NA,NA,"Bowern2012",NA,NA,NA,NA
"532","Adny-2_two-1",NA,"Adny","2_two","alypilhanha, alypili; urlparrxaka, urlparrxinha","urlparrxinha",NA,NA,"Bowern2012",NA,NA,NA,NA
"533","Adny-3_three-1",NA,"Adny","3_three","urlpa-rrina, urlparrxinha","urlpa-rrina",NA,NA,"Bowern2012",NA,NA,NA,NA
"534","Adny-3_three-1",NA,"Adny","3_three","urlpa-rrina, urlparrxinha","urlparrxinha",NA,NA,"Bowern2012",NA,NA,NA,NA
"535","Adny-6_six-1",NA,"Adny","6_six","urlpa-urlpa-rrina","urlpa-urlpa-rrina",NA,NA,"Bowern2012",NA,NA,NA,NA
"536","AdnyWono-1_one-1",NA,"AdnyWono","1_one","oobmana","oobmana",NA,NA,"Bowern2012",NA,NA,NA,NA
"537","AdnyWono-2_two-1",NA,"AdnyWono","2_two","alpilya","alpilya",NA,NA,"Bowern2012",NA,NA,NA,NA
"538","AdnyWono-3_three-1",NA,"AdnyWono","3_three","ooparrie","ooparrie",NA,NA,"Bowern2012",NA,NA,NA,NA
"539","AdnyWono-4_four-1",NA,"AdnyWono","4_four","alpilya-alpilya","alpilya-alpilya",NA,NA,"Bowern2012",NA,NA,NA,NA
"540","KaurnEngl-1_one-1",NA,"KaurnEngl","1_one","koma, kuma","koma",NA,NA,"Bowern2012",NA,NA,NA,NA
"541","KaurnEngl-1_one-1",NA,"KaurnEngl","1_one","koma, kuma","kuma",NA,NA,"Bowern2012",NA,NA,NA,NA
"542","KaurnEngl-2_two-1",NA,"KaurnEngl","2_two","parlaitye, purlaitye, purlayitye, bulaidje","parlaitye",NA,NA,"Bowern2012",NA,NA,NA,NA
"543","KaurnEngl-2_two-1",NA,"KaurnEngl","2_two","parlaitye, purlaitye, purlayitye, bulaidje","purlaitye",NA,NA,"Bowern2012",NA,NA,NA,NA
"544","KaurnEngl-2_two-1",NA,"KaurnEngl","2_two","parlaitye, purlaitye, purlayitye, bulaidje","purlayitye",NA,NA,"Bowern2012",NA,NA,NA,NA
"545","KaurnEngl-2_two-1",NA,"KaurnEngl","2_two","parlaitye, purlaitye, purlayitye, bulaidje","bulaidje",NA,NA,"Bowern2012",NA,NA,NA,NA
"546","KaurnEngl-3_three-1",NA,"KaurnEngl","3_three","marnkuje, marnkutye","marnkuje",NA,NA,"Bowern2012",NA,NA,NA,NA
"547","KaurnEngl-3_three-1",NA,"KaurnEngl","3_three","marnkuje, marnkutye","marnkutye",NA,NA,"Bowern2012",NA,NA,NA,NA
"548","KaurnEngl-4_four-1",NA,"KaurnEngl","4_four","yärrabula, yerrabulla, yerrabula","yärrabula",NA,NA,"Bowern2012",NA,NA,NA,NA
