"","ID","Local_ID","Language_ID","Parameter_ID","Value","Form","Segments","Comment","Source","Cognacy","Loan","Graphemes","Profile"
"69","Wiradhurri-4_four-1",NA,"Wiradhurri","4_four","bala bala, balaga balaga, balagut-balagut, bula bula, buliga buliga, bulla bulla, bullah bulla; bangu, bångu, bungu; dinawa; madu, mardu, muddu","dinawa",NA,NA,"Bowern2012",NA,NA,NA,NA
"70","Wiradhurri-4_four-1",NA,"Wiradhurri","4_four","bala bala, balaga balaga, balagut-balagut, bula bula, buliga buliga, bulla bulla, bullah bulla; bangu, bångu, bungu; dinawa; madu, mardu, muddu","madu",NA,NA,"Bowern2012",NA,NA,NA,NA
"71","Wiradhurri-4_four-1",NA,"Wiradhurri","4_four","bala bala, balaga balaga, balagut-balagut, bula bula, buliga buliga, bulla bulla, bullah bulla; bangu, bångu, bungu; dinawa; madu, mardu, muddu","mardu",NA,NA,"Bowern2012",NA,NA,NA,NA
"72","Wiradhurri-4_four-1",NA,"Wiradhurri","4_four","bala bala, balaga balaga, balagut-balagut, bula bula, buliga buliga, bulla bulla, bullah bulla; bangu, bångu, bungu; dinawa; madu, mardu, muddu","muddu",NA,NA,"Bowern2012",NA,NA,NA,NA
"73","Wiradhurri-5_five-1",NA,"Wiradhurri","5_five","bala bala wåmbai; bungululån; gara; madu; yuŋGuwi","bala bala wåmbai",NA,NA,"Bowern2012",NA,NA,NA,NA
"74","Wiradhurri-5_five-1",NA,"Wiradhurri","5_five","bala bala wåmbai; bungululån; gara; madu; yuŋGuwi","bungululån",NA,NA,"Bowern2012",NA,NA,NA,NA
"75","Wiradhurri-5_five-1",NA,"Wiradhurri","5_five","bala bala wåmbai; bungululån; gara; madu; yuŋGuwi","gara",NA,NA,"Bowern2012",NA,NA,NA,NA
"76","Wiradhurri-5_five-1",NA,"Wiradhurri","5_five","bala bala wåmbai; bungululån; gara; madu; yuŋGuwi","madu",NA,NA,"Bowern2012",NA,NA,NA,NA
"77","Wiradhurri-5_five-1",NA,"Wiradhurri","5_five","bala bala wåmbai; bungululån; gara; madu; yuŋGuwi","yuŋGuwi",NA,NA,"Bowern2012",NA,NA,NA,NA
"78","Wiradhurri-10_ten-1",NA,"Wiradhurri","10_ten","dyilbaribang; madu madu","dyilbaribang",NA,NA,"Bowern2012",NA,NA,NA,NA
"79","Wiradhurri-10_ten-1",NA,"Wiradhurri","10_ten","dyilbaribang; madu madu","madu madu",NA,NA,"Bowern2012",NA,NA,NA,NA
